sid,景点名称,攻略数量,评分,景区介绍,景点排名,经度,纬度,评论数量,旅游率,图片url
20044076,"上海滨江森林公园湿生植物观赏区-观景台Observation Deck, Hygrophyte Viewing Area, Shanghai Binjiang Forest Park",0,0.0,,,121.529,31.3909,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
20043859,荷花池,0,92.0,,,121.4488579604,31.2809228413,11,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/88fee4e923a846854542e220dcfb0ffd.jpg_r_480x360x95_be01cec2.jpg
20036571,英国领事馆及领事官邸England Consulate and Consular Mansion,0,96.0,,,121.495384,31.24793,5,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/8657f2bf2fe54b0c967144d554fdcc46.jpg_r_480x360x95_7ffbd753.jpg
20031709,崇明县义务植树基地Chongmingxian Yiwu Zhishu Base,0,0.0,,,121.482713,31.688666,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
20031665,水禽栖息地-休息处,0,0.0,,,121.958,31.5238,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
20030894,"上海市静安区万灵谷Wanling Valley, Jing'an District, Shanghai",0,0.0,,,121.45,31.291,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
20018233,天天开心乐园,0,0.0,,,121.37,31.4493,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
19974271,徐泾广场Xujing Square,0,80.0,,,121.285,31.1739,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
19972400,财府管理处展览厅,0,100.0,,,121.061,31.1154,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
19574601,言几又(宝龙城概念店)Yan Ji You (Qibao Baolong Store),0,94.0,,,121.3614638187,31.1630697095,15,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/d958d1c791ad7ab4c00bd3552eb08d32.jpg_r_480x360x95_180917e6.jpg
18715673,上海海洋大学Shanghai Ocean University,0,92.0,,,121.9063910972,30.8920383453,28,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/19fa4d62407153b0d58b5bc6c38a4e15.jpg_r_480x360x95_0a0c6e1a.jpg
18715672,上海海事大学Shanghai Maritime University,0,96.0,,,121.9118579181,30.8810195923,33,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/b4e196cd3e2490f07887788af381deb7.jpg_r_480x360x95_7dc9cd19.jpg
10092669,光明生态园Guangming Ecological Park,0,94.0,,553.0,121.677506,31.153317,42,0.0,https://img1.qunarzz.com/piao/fusion/1805/f3/88e55bb68a065702.jpg_r_480x360x95_fadd5ecc.jpg
10083644,华亭湖Huating Lake,0,92.0,,17.0,121.2083530093,31.0390828754,29,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
10077321,横沔古镇Hengmian Ancient Town,0,86.0,,817.0,121.6460647355,31.1573159583,1,0.0,https://img1.qunarzz.com/travel/poi/1712/71/bb63903b6b03b237.jpg_r_480x360x95_8c581e56.jpg
10076655,滴水湖壹号码头Dishuihu No.1 Pier,0,86.0,,1029.0,121.93794801,30.9119596999,12,0.0,https://img1.qunarzz.com/travel/poi/1803/78/13e64e9ee0964637.jpg_r_480x360x95_f2a8f42e.jpg
10076176,四海汝窑艺术馆Sihairuyao Art Museum,0,100.0,,1103.0,121.696504,30.869093,1,0.0,https://img1.qunarzz.com/travel/poi/1803/81/94c271c4bbfb2137.jpg_r_480x360x95_d9bca8db.jpg
10076088,鸢尾园Iris Garden,0,92.0,,1129.0,121.192755,31.077749,4,0.0,https://img1.qunarzz.com/travel/poi/1803/f8/81c63173e112f037.jpg_r_480x360x95_c15cac54.jpg
10075792,海.渔文化馆Sea · Fishing Culture Museum,0,86.0,,1192.0,121.377944145,30.7412491372,2,0.0,https://img1.qunarzz.com/travel/poi/1712/17/8a72b4afa9720a37.jpg_r_480x360x95_ad5a78cb.jpg
10075025,大邱泾Daqiujing,0,98.0,,1345.0,121.23421,31.051878,10,0.0,https://img1.qunarzz.com/travel/poi/1803/1f/8a3e9e69ac51d137.jpg_r_480x360x95_9843752e.jpg
10074950,章士钊旧居Former Residence of Zhang Shizhao,0,94.0,,1376.0,121.466793,31.230421,6,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
10073971,江湾古镇Jiangwan Ancient Town,0,82.0,,1536.0,121.479832,31.310833,44,0.0,https://flight-feed.qunarzz.com/as3/180/image/poi_vishnu/7ab51f6b-69a5-46a4-a177-7deacc5affcb.jpg_480x360_cafe5463.jpg_480x360_5a2c9fb5.jpg
10071239,荷兰风情小镇Dutch Town,1,88.0,,1724.0,121.585285615,31.3440100003,42,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/56bad4ca2b94573735a4af974d1e13eb.jpg_r_480x360x95_6a6e9d1e.jpg
10069876,闵行滨江湿地公园Minxingbinjiang Wetland Park,0,84.0,,1738.0,121.473817,31.020371,13,0.0,https://flight-feed.qunarzz.com/as3/288/image/poi_vishnu/51152c9a-b62b-4a71-8417-a30b911b7f96.jpg_480x360_7387efa2.jpg_480x360_addf211d.jpg
10066221,G+玻璃主题园G+ Glass Theme Park,0,98.0,,241.0,121.4791646732,31.3496990204,13,0.0,https://flight-feed.qunarzz.com/as3/288/image/poi_vishnu/a002c15c-8cd1-420f-b69e-802d5ffc4d7e.jpg_480x360_ad06271f.jpg_480x360_49b40053.jpg
10019552,上海隧道科技馆Shanghai Tunnel Science and Technology Museum,0,88.0,,1941.0,121.506146,31.22704,83,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
10018245,青浦任屯血防陈列馆ShangHaiShi QingPu RenTun XueFang ChenLieGuan,0,80.0,,1999.0,120.9796916051,31.0519887917,2,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/bbe73448efe787a4150e2df0b5ad575e.jpg_r_480x360x95_3e38879e.jpg
10012270,黄渡公园Huangdu Park,0,86.0,,2041.0,121.222911,31.274678,51,0.0,https://img1.qunarzz.com/travel/poi/1712/a2/e0453702641f6937.jpg_r_480x360x95_bab17f06.jpg
10012200,隆昌公寓Longchang Apartment,1,84.0,,473.0,121.552735,31.277779,51,0.0,https://img1.qunarzz.com/travel/d4/1803/c1/bd4b714b71b70ab5.jpg_r_480x360x95_5bd5c9fe.jpg
10012168,浦东新区陆家嘴图书馆Pudongdiyi Library,0,94.0,,2118.0,121.525469,31.247749,2846,0.0,https://img1.qunarzz.com/travel/poi/1712/54/7ccc749cb4685937.jpg_r_480x360x95_9649860a.jpg
10011788,西林禅寺Xilinchan Temple,0,90.0,,40.0,121.230679,31.013226,51,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
10011488,高桥古镇Gaoqiao Ancient Town,1,84.0,,2136.0,121.58662,31.345033,117,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-space/img/05f318857d36c891460e1d2948a1eee6.jpeg_r_480x360x95_e38efbcd.jpeg
10011451,东岳庙YueMiao ShangYeJie,0,86.0,,42.0,121.2398755973,31.0139584781,32,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/675d85ca5fcdbf1c7093012cc55df5c3.jpg_r_480x360x95_1b26d6c8.jpg
10011414,山阴路Shanyin Road,3,90.0,,102.0,121.491612,31.274034,81,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-space/img/ac0ee2e85de0a40f631e905711f02448.jpg_r_480x360x95_7ffc81da.jpg
10011391,下沙老街Xiasha Old Street,0,80.0,,315.0,121.5941909559,31.0567626953,29,0.0,https://img1.qunarzz.com/travel/poi/1712/7f/b541055296ef2437.jpg_r_480x360x95_b020e146.jpg
10011380,蟠龙古镇Panlong Ancient Town,0,84.0,,2157.0,121.281756,31.194511,51,0.0,https://flight-feed.qunarzz.com/as3/180/image/poi_vishnu/56d9f088-76d4-42ef-8dde-2785ce94fff4.jpg_480x360_03c53faa.jpg_480x360_63540704.jpg
10011321,进贤路Jinxian Road,2,88.0,,2174.0,121.4653116587,31.227596283,26,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/08f381282f2a3ee8bae130550813282e.jpg_r_480x360x95_5cdfb784.jpg
10011319,永康路Yongkang Road,1,92.0,,2176.0,121.462711,31.216452,46,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
10011285,泗泾古镇Sijing Ancient Town,1,82.0,,44.0,121.281511,31.116793,91,0.0,https://flight-feed.qunarzz.com/as3/363/image/poi_vishnu/dfb9179d-a450-4390-8531-cf7ccfabccdf.jpg_480x360_82fe8ffc.jpg_480x360_c779b27d.jpg
10011284,闻道园Wendao Park,0,84.0,,2187.0,121.359567,31.44298,96,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
10011259,外滩3号The Bund No.3,1,92.0,,2188.0,121.497388,31.239806,163,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-space/img/b712a002a0bdea1464e040e5071fc81f.jpg_r_480x360x95_cef4b1f7.jpg
10011232,宋子文私宅Song Ziwen Villa,1,94.0,,283.0,121.4559871118,31.2147227585,37,0.0,https://img1.qunarzz.com/travel/d2/1803/ae/cf6c9f0c6453a8b5.jpg_r_480x360x95_4c2a5545.jpg
10009609,南翔檀园Nanxiang Tan Garden,1,92.0,,2210.0,121.314677266,31.297586441,256,0.0,https://mp-commentcp.qunarzz.com/mp_comment_mp_comment/1559330404941100h14000000wyw41F4BD_D_640_10000.jpg_r_480x360x95_0cbc8b96.jpg
10006596,蓬莱公园Penglai Park,0,88.0,,2217.0,121.4981139505,31.2119693756,251,0.0,https://img1.qunarzz.com/piao/fusion/1508/4d/9eadd5a5f6390a.jpg_r_480x360x95_79f478de.jpg
10006306,上海当代艺术馆Shanghai Museum of Contemporary Art,1,90.0,文艺青年喜爱的小众艺术馆，展出当代潮流艺术作品。,232.0,121.479416,31.23735,194,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/ae5406da7485649ffb1bbfd48be6998a.jpg_r_480x360x95_61446708.jpg
10005817,东华大学Donghua University(Yanan Road Campus),1,90.0,,2232.0,121.4210549335,31.2095241547,235,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
10001626,川沙古城墙Chuansha Ancient City Wall Park,1,84.0,,2246.0,121.713411,31.200676,116,0.0,https://img1.qunarzz.com/piao/fusion/1509/dd/919b34c168b6a4.jpg_r_480x360x95_db7a95a3.jpg
9785292,朱家角古弄,0,0.0,古弄的神奇，神妙，不到古镇亲临其镜，是谁也体会不到的。,28.0,121.063209,31.11665,0,0.0,https://img1.qunarzz.com/travel/poi/1708/a9/093a5624aa7b5e37.jpg_r_480x360x95_0c0eb9dd.jpg
9776304,艾伦岛,0,0.0,,54.0,121.208857,31.038025,0,0.0,https://img1.qunarzz.com/travel/poi/1707/a5/368fc73cad686e37.jpg_r_480x360x95_0d905087.jpg
9776231,大卫德堡,0,0.0,,55.0,121.208883,31.038543,0,0.0,https://img1.qunarzz.com/travel/poi/1707/e8/77efe8ff5c186937.jpg_r_480x360x95_82ee7338.jpg
9776230,手划船码头,0,0.0,,56.0,121.207763,31.04041,0,0.0,https://img1.qunarzz.com/travel/poi/1707/c4/0448f3a89bd25637.jpg_r_480x360x95_015fd7c0.jpg
9487166,东平路Dongping Road,2,94.0,,2394.0,121.456259,31.21492,32,0.0,https://img1.qunarzz.com/travel/poi/1607/fe/1a5c730df5637db.jpg_r_480x360x95_32bcd40a.jpg
9485421,西岸艺术中心West Bund Artistic Center,3,88.0,,167.0,121.4692664533,31.1737088543,59,0.0,https://img1.qunarzz.com/travel/d6/1708/49/7f7b9b60bff9f5b5.jpg_r_480x360x95_8cb72422.jpg
9479973,乍浦路桥Zhapulu Bridge,1,92.0,,2410.0,121.4941470748,31.2494979191,22,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-space/img/04c47cf3152873ddcd91f69b003a6ed1.jpg_r_480x360x95_19d9eba4.jpg
9479726,上海观复博物馆Shanghai Guanfu Museum,3,94.0,,145.0,121.512317,31.239248,223,0.0,https://img1.qunarzz.com/travel/d8/1702/2a/2711b57717206fb5.jpg_r_480x360x95_f65dd966.jpg
9479642,衡山坊Hengshan Lane,1,94.0,,325.0,121.446377,31.202579,81,0.0,https://img1.qunarzz.com/travel/d6/1611/f6/d3e265dd90fac4b5.jpg_r_480x360x95_b2e3aae8.jpg
9479599,银杏公园Yinxing Park,0,94.0,,2443.0,121.417654,31.016918,14,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/8f67c68f4a626081eb00fd27ab9e7322.jpg_r_480x360x95_c6012e9a.jpg
9479576,儿童动物园Children Zoo,0,92.0,,427.0,121.369499,31.199674,16,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/b933a78a9114fb52493fa69f8832dc6d.jpg_r_480x360x95_40f2329c.jpg
9479415,苏州河景观步廊Suzhou River Landscape Galley,1,92.0,,2515.0,121.399449,31.223618,79,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/6ed824bec91ea12bb817273b3e2c1b05.jpg_r_480x360x95_15fb13f6.jpg
9479238,宝山寺Baoshan Temple,0,88.0,,2615.0,121.350799,31.42497,64,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
9479221,四平科技公园Siping Science and Technology Park,0,88.0,,2625.0,121.512754,31.29311,75,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/caa838caaa3c4a02cf0d14d1c31694d6.jpg_r_480x360x95_4c7a27ee.jpg
9209334,星愿公园Xingyuan Park,7,94.0,,3.0,121.66966,31.14241,160,0.0,https://img1.qunarzz.com/travel/d8/1605/72/ea7be48d084744f7.jpg_r_480x360x95_3925bf32.jpg
9036836,上海世博园Shanghai Expo Park,10,90.0,参观后世博时代的世博园区，中华艺术宫看动态“清明上河图”，梅赛德斯奔驰文化中心看大型演唱会。,25.0,121.492949,31.193041,806,0.0,https://img1.qunarzz.com/travel/d3/1701/d4/e3af638331360eb5.jpg_r_480x360x95_f8f273cc.jpg
8680244,上海戏剧学院,1,90.0,中国表演艺术摇篮之地。,54.0,121.437258,31.217903,9,0.0,https://img1.qunarzz.com/travel/d7/1703/8b/773998891ab391b5.jpg_r_480x360x95_6b800310.jpg
8458233,苏州河Suzhou Creek,7,92.0,承载着老上海人诸多回忆的河流，可以夜游苏州河欣赏两岸诸多标志性景点。,132.0,121.493465,31.249829,474,0.0,https://img1.qunarzz.com/travel/d3/1603/78/98cd3e13528576f7.jpg_r_480x360x95_253ec1c9.jpg
8455765,北京东路Beijing East Road,30,88.0,,21.0,121.489885,31.246405,88,0.0,https://img1.qunarzz.com/travel/d1/1708/2f/52f03520716bf6b5.jpg_r_480x360x95_80ef45b5.jpg
7646864,3D幻视艺术馆3D Huanshi Art Museum,0,94.0,,2265.0,121.0639885476,31.1145935059,5,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
7642428,九曲桥Jiuqu Bridge,3,92.0,,177.0,121.498444,31.232402,580,0.0,https://img1.qunarzz.com/travel/poi/1503/f0/032f00a93aef75.jpg_r_480x360x95_a19837cf.jpg
7475071,中国农民画村Chinese Folk Art Village,0,78.0,,2741.0,121.021866,30.927123,93,0.0,https://mp-commentcp.qunarzz.com/mp_comment_mp_comment/1562526457712100s16000000z9hmmF354_D_640_10000.jpg_r_480x360x95_2f9bc3fe.jpg
7475056,胜强影视基地Shengqiangyingshi Base,1,86.0,,9.0,121.222795,30.997654,12,0.0,https://img1.qunarzz.com/travel/poi/1803/18/fc58bef6b423b37.jpg_r_480x360x95_62edd617.jpg
7474792,练塘古镇Liantang Ancient Town,2,88.0,,2744.0,121.051569,31.013573,46,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/66e6baed74b8b8fb80851a06a9a362d4.jpg_r_480x360x95_b8fd47d2.jpg
712199,澹园,3,60.0,澹园是崇明唯一仿古园林佳景，既有传统的花居形式，又有古色古香的苏州园林佳景，有宝岛明珠微型公园之称。园外封闭围墙，飞檐群瓦，朱汀金猷铜环。东西两侧的丰乐楼，重檐八角，一派古风。园内星湖碧水荡漾，宁静堂、卧波榭、清穆轩、映月桥、憩甘…,2752.0,121.4090929343,31.6323763117,1,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
714619,外滩观光隧道Bund Sightseeing Tunnel,15,78.0,我国第一条越江行人隧道，坐观光车厢“穿越地球”。,11.0,121.497875,31.245464,1777,0.05,https://img1.qunarzz.com/piao/fusion/2111/96/8a299d0913e15b02.jpg_r_480x360x95_ecdb2234.jpg
701574,陆家嘴中心绿地Lujiazui Central Greenland,4,94.0,,373.0,121.5125350266,31.2435188293,3956,0.03,https://img1.qunarzz.com/travel/d2/1509/63/62f4568d9de2f9.jpg_r_480x360x95_e9d2fc00.jpg
714392,上海世纪大道Century Avenue,19,92.0,,135.0,121.5294112518,31.2365398407,596,0.01,https://img1.qunarzz.com/travel/poi/201211/19/9d5c8d95c74f81a0ddb12cfb.jpg_r_480x360x95_4ad8691a.jpg
704564,人民公园Shanghai People's Park,10,90.0,,164.0,121.479656,31.238252,665,0.01,https://img1.qunarzz.com/travel/d1/1803/77/5572f55ee4551cb5.jpg_r_480x360x95_73f9d077.jpg
701932,鲁迅故居Former Residence of Lu Xun in Shanghai,4,88.0,鲁迅先生生前最后的居所，陈列着许多先生用过的生活用品与写作用具。,128.0,121.491223,31.27179,231,0.01,https://tr-osdcp.qunarzz.com/tr-osd-tr-mapi/img/9721ba90e472cb3c8e86d46eeb38e152.jpg_r_480x360x95_a6b5150d.jpg
716133,福州路文化街Shanghai Fuzhou Road Cultural Street,1,90.0,,110.0,121.4890665263,31.2396125793,283,0.01,https://img1.qunarzz.com/travel/d3/1605/8e/be1081bf0a1bd9f7.jpg_r_480x360x95_f5a8af39.jpg
702776,大韩民国临时政府旧址Shanghai Former Provisional Government Site of the Republic of Korea,1,92.0,,556.0,121.481214,31.223223,32,0.01,https://img1.qunarzz.com/travel/d7/1702/b7/be47ae01eded44b5.jpg_r_480x360x95_42e92c89.jpg
712898,上海城市规划展示馆Shanghai Urban Planning Exhibition Hall,1,92.0,观市区全景模型，赏360度环幕动画，让你迅速了解上海的建设历程与未来规划。,210.0,121.482137,31.237364,444,0.0,https://mp-commentcp.qunarzz.com/mp_comment_mp_comment/1563131456119100r16000000zdm910A42_D_640_10000.jpg_r_480x360x95_2244597e.jpg
7469066,顾村公园Gucun Park,7,92.0,花木茂盛的公园，每到春天樱花季赏樱游人络绎不绝。,134.0,121.374831,31.344263,1699,0.0,https://img1.qunarzz.com/travel/d4/1506/93/29f212661b2458.jpg_r_480x360x95_35e919ad.jpg
705752,放生桥Fangsheng Bridge,5,88.0,朱家角古镇的标志性景观，站在桥上可将水乡全貌尽收眼底，是摄影好去处。,6.0,121.062459,31.117792,248,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-space/img/bfdaf64f5c8796ee887085b51a579351.jpg_r_480x360x95_d25af66f.jpg
715379,杨浦大桥Yangpu Bridge,1,94.0,,557.0,121.5522003738,31.261331496,66,0.0,https://img1.qunarzz.com/wugc/p142/201208/23/befee7e3db2ddb9e93835fbb.jpg_r_480x360x95_1139dd1d.jpg
702653,上海新国际博览中心Shanghai New International Expo Centre,3,88.0,,118.0,121.574486,31.216684,306,0.0,https://img1.qunarzz.com/travel/d2/201212/12/6220413734138c51ddb12cfb.jpg_r_480x360x95_1f64795f.jpg
711223,外滩气象信号台,2,82.0,气象信号台是外滩标志性建筑之一，列入全国重点保护的建筑物。1884年，法国天主教会创建的徐家汇天文台，在“洋泾浜”外滩（今延安东路外滩）设立气象信号台，信号台是直竖地上的一根长木杆，根据天文台传来的气象信息。1907年，重建圆柱形的气象信…,559.0,121.4953631453,31.2462578744,7,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-space/img/d67c4155a066dc9062a1cca0a7ad41d4.jpg_r_480x360x95_4bb0ea45.jpg
703261,陈毅广场Chenyi Square,1,92.0,瞻仰上海第一任市长陈毅塑像，是上海市民热爱的城市广场。,561.0,121.497007,31.244737,346,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/48a6c0dcaf6ba1b0edd27a0a92817169.jpeg_r_480x360x95_0722faed.jpeg
714870,巴金寓所,1,94.0,"著名作家巴金在这幢房子三楼，从1937年起生活了18年，在这里完成了他的代表作《激流》三部曲的后二部《春》、《秋》和名著《寒夜》的写作 。解放后 , 又写出了《我们会见了彭德怀司令员》一文，编写了《英雄的故事》 小说集等。",384.0,121.4663165851,31.2231835472,10,0.0,https://img1.qunarzz.com/travel/d7/1702/88/d070fe39258a8fb5.jpg_r_480x360x95_146b13c6.jpg
705768,上海图书馆徐家汇藏书楼Shanghai Xujiahui Library,1,90.0,,564.0,121.444168,31.198475,100,0.0,https://img1.qunarzz.com/travel/d4/1612/44/658f46d14cd350b5.jpg_r_480x360x95_c8aef748.jpg
713445,日清大楼Shanghai Riqing Building,1,92.0,,566.0,121.4971696033,31.2401371002,145,0.0,https://img1.qunarzz.com/travel/poi/1803/d4/4fdf23fc28dfa937.jpg_r_480x360x95_96a03a15.jpg
705414,普济桥Shanghai Puji Bridge,1,82.0,,567.0,120.9282699834,31.0412964406,37,0.0,https://img1.qunarzz.com/travel/poi/1803/86/aff028b7c0258637.jpg_r_480x360x95_f71a38e2.jpg
702730,迎祥桥Yingxiang Bridge,1,90.0,,374.0,120.9266950146,31.0371784722,4,0.0,https://flight-feed.qunarzz.com/as3/180/image/poi_vishnu/089473b2-07b3-4145-a525-d8682e17875b.jpg_480x360_9a0c7434.jpg_480x360_734f1ea2.jpg
3709167,多伦现代美术馆,1,100.0,,234.0,121.488541063,31.2697849021,1,0.0,https://img1.qunarzz.com/travel/d6/1703/d1/c7283b78cbc9d2b5.jpg_r_480x360x95_56c1f605.jpg
702658,胡适故居Hushi Former Residence,3,88.0,,568.0,121.447788,31.232842,75,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/43c54fa84c66f03ba3666b6f5591102e.jpg_r_480x360x95_fba8be5a.jpg
710350,基督教国际礼拜堂International Cathedral,1,90.0,在礼拜日时可入内参观，聆听唱诗班的天籁之音。,299.0,121.4544500021,31.2125738989,123,0.0,https://img1.qunarzz.com/p/tts6/1901/dc/fabacc64bdfcf002.jpg_r_480x360x95_d6af53f0.jpg
7646865,上海犹太难民纪念馆Shanghai Jewish Refugees Museum,2,92.0,国内唯一反映二战时期犹太难民生活的历史遗迹。,95.0,121.515776,31.259707,347,0.0,https://mp-commentcp.qunarzz.com/mp_comment_mp_comment/1547492602115100w10000000ovzm216EE_D_640_10000.jpg_r_480x360x95_378983ea.jpg
706537,上海基督教沐恩堂Mu'en Church,1,90.0,红色哥特式建筑十分显眼，是上海著名基督教堂。,378.0,121.482437,31.239196,174,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-space/img/73d81900dbc131e50af58683dc6cbb4f.jpg_r_480x360x95_5b059b35.jpg
703526,圣三一堂Shanghai Shengsanyi Church,1,92.0,,571.0,121.492776,31.242438,159,0.0,https://img1.qunarzz.com/travel/d5/1505/dd/20a96dac3b927e.jpg_r_480x360x95_4895dc56.jpg
703067,黄浦公园Huangpu Park,1,90.0,,572.0,121.497587,31.247448,286,0.0,https://img1.qunarzz.com/travel/d8/1510/df/47217037e3ae6df7.jpg_r_480x360x95_10206ae1.jpg
707789,上海文庙Confucian Temple of Shanghai,1,88.0,漫步在上海市区唯一的孔庙，感受儒家气息。周日旧书市场能让你淘到爱书。,573.0,121.494489,31.223736,293,0.0,https://img1.qunarzz.com/travel/poi/1808/a0/18071050cd04c337.jpg_r_480x360x95_29536cb6.jpg
7481737,上海世博展览馆Shanghai World Expo Exhibition and Convention Center,4,90.0,,180.0,121.496501,31.188398,71,0.0,https://img1.qunarzz.com/travel/d1/1505/dc/d60a8601cfd9f5.jpg_r_480x360x95_c444c201.jpg
709700,卢浦大桥Lupu Bridge,1,90.0,,575.0,121.487986,31.193908,213,0.0,https://flight-feed.qunarzz.com/as3/180/image/poi_vishnu/6c7cacd0-fddb-4fdf-aa21-2b2c11991af4.jpg_480x360_29c371f4.jpg_480x360_05681889.jpg
